"decimalLongitude","decimalLatitude"
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-106.9951,38.8908
-107.4761,38.32304
-106.45,40.25
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.98926,38.83969
-105.5595,39.94036
-121.03238,40.01786
-120.02362,38.87543
-112,35
-112,35
-150.1097,67.4081
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
-149.7271,65.8809
